ChemicalID,GeneSymbol
D001564,CHRNA2
D001564,CHRNA4
D001564,CHRNB2
D001564,CHST11
D001564,CHTF18
D001564,CILP
D001564,CKMT1
D001564,CLDN16
D001564,CLN5
D001564,CMC1
D001564,CMTM5
D001564,CNMD
D001564,CNN1
D001564,CNTN2
D001564,COL15A1
D001564,COL17A1
D001564,COL4A5
D001564,COL5A1
D001564,COL9A3
D001564,COLEC11
D001564,COMMD5
D001564,COQ4
D001564,COX7B
D001564,CRB3
D001564,CREB5
D001564,CREBBP
D001564,CRTC1
D001564,CRYBA4
D001564,CRYM
D001564,CSPG4
D001564,CST7
D001564,CTDSPL
D001564,CTNNBIP1
D001564,CTSE
D001564,CTSH
D001564,CTSLL3
D001564,CYB561D2
D001564,CYBA
D001564,CYP1A1
D001564,CYP1B1
D001564,CYP24A1
D001564,CYP26B1
D001564,CYP2B19
D001564,CYP2S1
D001564,CYP3A4
D001564,CYP46A1
D001564,CYP4A14
D001564,DAO
D001564,DARS
D001564,DBNDD1
D001564,DBR1
D001564,DCLRE1C
D001564,DCUN1D1
D001564,DDX28
D001564,DDX6
D001564,DEFB10
D001564,DEFB9
D001564,DGAT1
D001564,DGKQ
D001564,DHDDS
D001564,DIRAS2
D001564,DNAJB2
D001564,DNAJC11
D001564,DNALI1
D001564,DNASE1L1
D001564,DNMT1
D001564,DOK3
D001564,DPP6
D001564,DUSP2
D001564,DYNLT2B
D001564,E2F4
D001564,EBF1
D001564,EBF2
D001564,ECR
D001564,EDN1
D001564,EDN2
D001564,EEF1A1
D001564,EFHD1
D001564,EGF
D001564,EGFL7
D001564,EGFL8
D001564,EGFR
D001564,ELFN1
D001564,ELMOD3
D001564,ELOVL1
D001564,ENGASE
D001564,ENTPD4
D001564,EPCAM
D001564,ERBB2
D001564,ERF
D001564,ESPN
D001564,ESR1
D001564,ESRRG
D001564,EVA1B
D001564,EVC2
D001564,EXOC8
D001564,EZR
D001564,FAM118A
D001564,FAM149B
D001564,FAM171A2
D001564,FAM193B
D001564,FASLG
D001564,FATE1
D001564,FBLN1
D001564,FBXW26
D001564,FCRLS
D001564,FDX1
D001564,FDX2
D001564,FEM1A
D001564,FEV
D001564,FGF16
D001564,FGF2
D001564,FGFR3
D001564,FLRT1
D001564,FLT1
D001564,FMO3
D001564,FOLR2
D001564,FOXB1
D001564,FOXB2
D001564,FOXC2
D001564,FOXF2
D001564,FOXG1
D001564,FOXI1
D001564,FOXI2
D001564,FOXO3
D001564,FSTL3
D001564,FUCA1
D001564,FXR1
D001564,FXYD1
D001564,FXYD2
D001564,GABRP
D001564,GALNT6
D001564,GALNT9
D001564,GALNTL5
D001564,GBP10
D001564,GBX2
D001564,GCC1
D001564,GCGR
D001564,GDPD5
D001564,GH
D001564,GIGYF1
D001564,GIMAP7
D001564,GIMAP9
D001564,GIT1
D001564,GLDN
D001564,GLRA4
D001564,GMCL1
D001564,GMFG
D001564,GMIP
D001564,GMPPB
D001564,GNAL
D001564,GNL2
D001564,GNMT
D001564,GNS
D001564,GPAA1
D001564,GPHA2
D001564,GPR137
D001564,GPR150
D001564,GPR17
D001564,GPR183
D001564,GPR61
D001564,GRIN3B
D001564,GRK4
D001564,GRM6
D001564,GSTA1
D001564,GSTA2
D001564,GSTM4
D001564,GTF2H3
D001564,GUSB
D001564,H2-M10.3
D001564,H2-Q7
D001564,H3C10
D001564,H3F4
D001564,H4C16
D001564,H4C2
D001564,HACD4
D001564,HAUS2
D001564,HCLS1
D001564,HDAC1
D001564,HES5
D001564,HEXA
D001564,HEY2
D001564,HHATL
D001564,HHIP
D001564,HIC1
D001564,HIF1A
D001564,HOMER1
D001564,HOXA4
D001564,HOXB13
D001564,HOXB7
D001564,HOXD13
D001564,HP1BP3
D001564,HPRT1
D001564,HRH1
D001564,HRH3
D001564,HS3ST3B1
D001564,HSF4
D001564,HSPB8
D001564,HTR5A
D001564,HTR7
D001564,HYCC1
D001564,IFI205
D001564,IFIT1
D001564,IFNL3
D001564,IGFALS
D001564,IL17C
D001564,IL4
D001564,ING5
D001564,INPP5B
D001564,INTS7
D001564,IRF2BP1
D001564,ITGA9
D001564,ITGAV
D001564,ITGB3
D001564,ITGB4
D001564,ITGB5
D001564,ITM2C
D001564,ITPK1
D001564,ITPR2
D001564,IZUMO1R
D001564,JUN
D001564,JUND
D001564,KANK3
D001564,KBTBD12
D001564,KBTBD7
D001564,KCNAB3
D001564,KCNE4
D001564,KCNF1
D001564,KCNH5
D001564,KCNIP2
D001564,KCNK18
D001564,KCNK6
D001564,KCNMB1
D001564,KCNN3
D001564,KCNT1
D001564,KDM1A
D001564,KDM2B
D001564,KIF1A
D001564,KIF21B
D001564,KLF5
D001564,KLF9
D001564,KLHL26
D001564,KLK7
D001564,KRT18
D001564,KRT7
D001564,KRT79
D001564,LAMC3
D001564,LATS2
D001564,LCN3
D001564,LCN4
D001564,LDB3
D001564,LGALS1
D001564,LHX3
D001564,LIMS2
D001564,LINCR
D001564,LINGO1
D001564,LINGO4
D001564,LMBR1
D001564,LMF2
D001564,LOXL4
D001564,LPCAT1
D001564,LRFN2
D001564,LRFN3
D001564,LRRC41
D001564,LRRC57
D001564,LRRN4
D001564,LYRM7
D001564,MAK
D001564,MAMDC2
D001564,MANF
D001564,MAP1LC3B
D001564,MAP2K2
D001564,MAP3K11
D001564,MAPK7
D001564,MAST1
D001564,MC1R
D001564,MCM2
D001564,MDM2
D001564,MED1
D001564,MEIS3
D001564,MGMT
D001564,MGP
D001564,MIDN
D001564,MKNK2
D001564,MLX
D001564,MLXIPL
D001564,MMP2
D001564,MOB3C
D001564,MOBP
D001564,MPP2
D001564,MPV17L2
D001564,MRGPRA6
D001564,MRPS36
D001564,MS4A3
D001564,MSMB
D001564,MSTN
D001564,MSTO1
D001564,MTUS1
D001564,MTX1
D001564,MTX2
D001564,MUS81
D001564,MXRA8
D001564,MYF5
D001564,MYH6
D001564,MYL6
D001564,MYL7
D001564,MYO9B
D001564,MYOC
D001564,MYOCD
D001564,NAA10
D001564,NAA38
D001564,NADSYN1
D001564,NAGK
D001564,NAGS
D001564,NAT8L
D001564,NCF1
D001564,NCKAP5
D001564,NCLN
D001564,NCR1
D001564,NDFIP2
D001564,NDUFA13
D001564,NECTIN1
D001564,NEFL
D001564,NEIL2
D001564,NEK6
D001564,NELFB
D001564,NEUROG1
D001564,NFATC2
D001564,NFE2L2
D001564,NHEJ1
D001564,NKAIN4
D001564,NODAL
D001564,NOL6
D001564,NPAS4
D001564,NPFF
D001564,NPM2
D001564,NPY4R
D001564,NQO1
D001564,NR1I2
D001564,NR2E3
D001564,NR2F1
D001564,NR2F2
D001564,NR5A1
D001564,NRF1
D001564,NSF
D001564,NTN1
D001564,NTNG2
D001564,NUDT18
D001564,NUDT6
D001564,NUS1
D001564,NXPH3
D001564,NYX
D001564,OAF
D001564,OCEL1
D001564,ODF3L1
D001564,OMT2B
D001564,OPN1SW
D001564,OPN4
D001564,OPRL1
D001564,OR10AK11
D001564,OR1AB2
D001564,OR2T29
D001564,OR2T6
D001564,OR4G17
D001564,OR52B2
D001564,OR5M12
D001564,OR5M13B
D001564,OR5P57
D001564,ORAI2
D001564,ORC1
D001564,OSBPL10
D001564,OXCT2A
D001564,PADI3
D001564,PADI6
D001564,PAFAH2
D001564,PAQR4
D001564,PARD3
D001564,PARP1
D001564,PARP6
D001564,PARS2
D001564,PAX4
D001564,PAX8
D001564,PCDHB6
D001564,PCGF2
D001564,PCID2
D001564,PCNX3
D001564,PDAP1
D001564,PDCD1
D001564,PDE2A
D001564,PDHA1
D001564,PDIA6
D001564,PDZD3
D001564,PEX14
D001564,PEX26
D001564,PHACTR4
D001564,PHB2
D001564,PHTF2
D001564,PIK3AP1
D001564,PIK3R1
D001564,PITPNM2
D001564,PITX3
D001564,PLA2G3
D001564,PLCD1
D001564,PLEC
D001564,PLOD3
D001564,PLPP1
D001564,PLXNA3
D001564,PMM1
D001564,PNCK
D001564,PNLIPRP2
D001564,PNMT
D001564,PNPLA1
D001564,PNPT1
D001564,PNRC2
D001564,POGK
D001564,POLR1B
D001564,POLR1C
D001564,POLR2A
D001564,POU4F2
D001564,PPL
D001564,PPM1K
D001564,PPP1CA
D001564,PRAF2
D001564,PRKCD
D001564,PRNP
D001564,PROM2
D001564,PROX1
D001564,PRPF6
D001564,PRPH
D001564,PRSS50
D001564,PSTPIP2
D001564,PTCH2
D001564,PTEN
D001564,PTF1A
D001564,PTPRS
D001564,QARS
D001564,R74862
D001564,RAB1B
D001564,RAB33A
D001564,RAB4B
D001564,RABAC1
D001564,RABIF
D001564,RAC2
D001564,RAC3
D001564,RACGAP1
D001564,RAD54L2
D001564,RAD9A
D001564,RAI14
D001564,RAMP3
D001564,RAP2B
D001564,RCAN2
D001564,RCAN3
D001564,RCE1
D001564,REC8
D001564,REEP3
D001564,RELL2
D001564,RELT
D001564,RGS3
D001564,RHBDL1
D001564,RHOBTB2
D001564,RHOT2
D001564,RHOX9
D001564,RHPN1
D001564,RIMS3
D001564,RIMS4
D001564,RMDN3
D001564,RNASE13
D001564,RNASEH1
D001564,RNH1
D001564,RNPEPL1
D001564,ROMO1
D001564,RPL36
D001564,RPL41
D001564,RPP38
D001564,RPS6KA2
D001564,RRP9
D001564,RSPH1
D001564,RTL5
D001564,RTL8C
D001564,RTN1
D001564,RUNX1
D001564,RXFP3
D001564,RXRA
D001564,S100A3
D001564,S1PR4
D001564,SALL4
D001564,SAMD5
D001564,SCD2
D001564,SCRIB
D001564,SCRN2
D001564,SDR9C7
D001564,SEC14L4
D001564,SEC61A1
D001564,SECTM1B
D001564,SELENOI
D001564,SEMA3B
D001564,SEMA4D
D001564,SEMA4F
D001564,SERINC2
D001564,SERPINA1F
D001564,SERPINA3B
D001564,SERPINA3N
D001564,SERPINB13
D001564,SERTAD2
D001564,SFPQ
D001564,SGIP1
D001564,SH3PXD2B
D001564,SHISA2
D001564,SIN3A
D001564,SKIV2L
D001564,SLC12A3
D001564,SLC12A7
D001564,SLC13A5
D001564,SLC22A1
D001564,SLC22A12
D001564,SLC25A19
D001564,SLC25A23
D001564,SLC27A2
D001564,SLC2A4
D001564,SLC2A5
D001564,SLC30A6
D001564,SLC34A3
D001564,SLC35D3
D001564,SLC37A2
D001564,SLC39A12
D001564,SLC44A1
D001564,SLC6A14
D001564,SLC9A1
D001564,SLC9A6
D001564,SLFN10-PS
D001564,SLIT2
D001564,SLTM
D001564,SLURP1
D001564,SNAP47
D001564,SNED1
D001564,SNRPA
D001564,SOCS3
D001564,SOHLH1
D001564,SORCS3
D001564,SPATS2
D001564,SPN
D001564,SPOCK3
D001564,SRGAP3
D001564,SRM
D001564,SRRM3
D001564,SRSF2
D001564,SS18L1
D001564,SSPO
D001564,SSTR5
D001564,ST6GAL2
D001564,STAC
D001564,STAT3
D001564,STK32A
D001564,STK40
D001564,SULT2B1
D001564,SUN5
D001564,SUPT4H1
D001564,SUSD2
D001564,SUV39H1
D001564,SYCE1L
D001564,SYPL
D001564,TAC2
D001564,TARDBP
D001564,TBX10
D001564,TCAP
D001564,TCF12
D001564,TCP11L2
D001564,TCTN2
D001564,TDH
D001564,TDPOZ2
D001564,TDRD3
D001564,TEAD4
D001564,TEX22
D001564,TFF1
D001564,TFR2
D001564,TGIF2
D001564,TH
D001564,THBD
D001564,TIEG3
D001564,TIGD5
D001564,TIMM10
D001564,TIMM50
D001564,TIPARP
D001564,TJP3
D001564,TLR3
D001564,TM6SF2
D001564,TMC3
D001564,TMED9
D001564,TMEM108
D001564,TMEM132E
D001564,TMEM161A
D001564,TMEM255A
D001564,TMPRSS5
D001564,TNF
D001564,TNFAIP2
D001564,TNFRSF4
D001564,TNNT3
D001564,TNS2
D001564,TOMM20
D001564,TOMM70A
D001564,TP53
D001564,TPRKB
D001564,TRAF5
D001564,TRAPPC6A
D001564,TREX1
D001564,TRHR2
D001564,TRIB3
D001564,TRMT112
D001564,TRMU
D001564,TRP53
D001564,TRP53I11
D001564,TRPC2
D001564,TRPV1
D001564,TSPAN3
D001564,TTC28
D001564,TTC4
D001564,TTC9B
D001564,TTLL12
D001564,TTYH2
D001564,TXNRD1
D001564,TYW1
D001564,UBA7
D001564,UBL5
D001564,UBR7
D001564,UCHL4
D001564,UFSP2
D001564,UGT1A1
D001564,UGT1A6
D001564,UGT1A9
D001564,ULK1
D001564,ULK2
D001564,UNC5A
D001564,UNC5C
D001564,UPF1
D001564,UPK1A
D001564,UQCR11
D001564,UROS
D001564,UTS2R
D001564,VAMP2
D001564,VASN
D001564,VDR
D001564,VHL
D001564,VIL1
D001564,VKORC1
D001564,WDR4
D001564,WDR5
D001564,WHRN
D001564,WNT10A
D001564,WNT2
D001564,WNT4
D001564,WNT9A
D001564,WNT9B
D001564,XPC
D001564,YPEL3
D001564,ZAP70
D001564,ZBTB24
D001564,ZC3H12A
D001564,ZDHHC5
D001564,ZFP273
D001564,ZFP398
D001564,ZFP593
D001564,ZFP629
D001564,ZFP663
D001564,ZFP672
D001564,ZFP830
D001564,ZIC2
D001564,ZZZ3
D001565,GH
D001565,GRIA1
D001565,GRIA2
D001565,GRIA3
D001565,GRIA4
D001565,GRIK1
D001565,GRIK2
D001565,STAT5A
D001565,STAT5B
D001569,TSPO
D001572,AHR
D001572,CYP1A1
D019817,ALB
D019817,BCL2
D019817,BIRC5
D019817,CCND1
D019817,CDK4
D019817,EGF
D019817,EGFR
D019817,NOS2
D019817,SLC15A1
D019817,STAT3
D001585,ESR1
D001590,SLC6A3
D019905,OR43A
C006723,ESR1
C006723,ESR2
C006723,NR1I2.L
C072553,AGT
C072553,AHR
C072553,ARNT
C072553,DIABLO
C072553,ESR1
C072553,GABBR2
C072553,GRIP1
C072553,GSK3B
C072553,HIF1A
C072553,IL1B
C072553,KEAP1
C072553,MDM2
C072553,NFE2L2
C072553,NFKB1
C072553,NGLY1
C072553,NQO1
C072553,NR1I3
C072553,PSMC5
C072553,PSMD4
C072553,PTGER1
C072553,RELA
C072553,SLCO1B1
C072553,SP1
C072553,SRC
C072553,TOP2A
C072553,TP53
C072553,TP63
C072553,UBXN1
C072553,VCP
C072553,VHL
C072553,VIM
C072553,XIAP
C054108,CYP1A1
C054108,CYP1A2
C054108,CYP1B1
C054108,CYP2A13
C054108,CYP2A6
C063964,PTAFR
D015764,KCNH2
C048081,PTGIR
C027870,BIRC5
D001599,ACHE
D001599,BIRC5
D001599,CD36
D001599,CEBPB
D001599,PPARG
D001599,RLN1
C481484,GRIN2B
D019207,CYP3A4
D019207,NR1I2
D019207,RXRA
C024524,OPRM1
D047071,IFNG
D047071,IL12A
D047071,IL12B
D047071,IL23A
D001621,HRH1
D001622,BCL2
C008157,OR51E2
C102984,NTSR2
D001623,AR
D001623,NR3C1
D019324,ABCC2
D019324,ABCC3
D019324,ABCC5
D019324,ABCC6
D019324,AHR
D019324,AHR2
D019324,ARNT
D019324,ARNTL
D019324,CLOCK
D019324,CYP1A1
D019324,CYP1B1
D019324,CYP3A4
D019324,ESR1
D019324,ESRRA
D019324,FASLG
D019324,FOS
D019324,GSTA1
D019324,JUN
D019324,NQO1
D019324,NR2F1
D019324,PER1
D019324,TP53
D019324,UGT1A1
C001824,GRM5
C001824,PPP2CA
D015784,ADRB1
D015784,ADRB2
D018723,ADRB3
D018723,CHRM1
D018723,CHRM2
D018723,CHRM3
D018723,CHRM4
C002503,IL12A
C002503,IL12B
C002503,NR3C1
C002070,PLA2G2A
D000077610,AR
D000077610,ESR2
D000077610,NR1I3
D000077610,PGR
D000077610,RARA
D000077610,RARB
D000077610,RARG
D000077610,RXRA
D000077610,RXRB
D000077610,RXRG
D000077610,THRA
D001629,ABCA1
D001629,APOA1
D001629,ARNTL
D001629,BMAL1
D001629,CLOCK
D001629,CREBBP
D001629,FABP1
D001629,FGF21
D001629,FOS
D001629,FSHB
D001629,HDAC3
D001629,IL1B
D001629,INS
D001629,JUN
D001629,NCOA1
D001629,NCOA2
D001629,NR1H3
D001629,NR1I2
D001629,POLR2A
D001629,PPARA
D001629,PPARB
D001629,PPARD
D001629,PPARG
D001629,RXRA
D001629,RXRB
D001629,RXRG
D001629,SERPINE1
D001629,SPP1
D001629,SREBF1
D001629,TNF
D001629,UCP2
C053541,AR
C053541,AR.L
C053541,CYP1A2
C053541,DDIT4
C053541,EGFR
C053541,ESR1
C053541,ESR2
C053541,ESR2B
C053541,ESR2.L
C053541,KLK3
C053541,MYC
C053541,NCOA1
C053541,NCOR2
C053541,NR1I2
C053541,PA2G4
C053541,PGR
C053541,PHB1
C053541,PPARG
C053541,SMARCA4
C053541,THRA
C053541,THRA.L
C053541,THRB
D001639,ESR1
D001639,ESR2
D001639,SOD1
D001640,GABRA1
D001640,GABRA2
D001640,GABRA6
D001640,GABRB1
D001640,GABRB2
D001640,GABRB3
D001640,GABRG2
D001640,GRIA2
D001640,MECP2
C465548,ITGAV
C465548,SP1
C509981,HTR1A
C403256,NPY2R
D001647,GPBAR1
D001647,NR1H4
D001663,AHR
D001663,ALB
D001663,CYP1A
D001663,GSTA2
D001663,MAPK1
D001663,MAPK3
D001663,PDGFA
D001663,PDGFB
D001663,PTGDS
D001664,PTGDS
C063249,HTR1A
C004541,AHR
C004541,AR
C004541,CYP19A1
C004541,CYP1A1
C004541,ESR1
C004541,ESR1.L
C004541,ESR2
C004541,ESR2A
C004541,ESR2B
C004541,ESR2.L
C004541,ESRRA
C004541,ESRRB
C004541,ESRRG
C004541,NCOA1
C004541,NR1I2
C004541,PGR
C004541,PNRC1
C004541,PPARG
C004541,RORC
C004541,THRA
C004541,THRB
D001710,AVD
D001710,SELE
D001710,SELL
D001710,SELP
D001712,CHRM1
C034786,APP
C034786,PPARG
C070515,CREB1
C070515,EDN1
C070515,EDN3
C070515,EDNRB
C070515,ICAM1
C070515,NFKB1
C070515,NOS1
C070515,PRKCE
C070515,REL
C070515,RELA
C070515,STAR
C070515,STAT3
C074212,FOS
C074212,JUN
D017298,ADRB1
D017298,ADRB2
D017298,ADRB3
C006780,ACACA
C006780,AHR
C006780,ALB
C006780,ALPL
C006780,APOA1
C006780,APOE
C006780,AR
C006780,AR.L
C006780,ARNTL
C006780,ATF3
C006780,BLOC1S1
C006780,BRD8
C006780,CACNA1E
C006780,CACNB3
C006780,CAV1
C006780,CCL2
C006780,CCN2
C006780,CCN5
C006780,CCND1
C006780,CEBPB
C006780,CHD9
C006780,CHRNA3
C006780,CHRNA4
C006780,CHRNB2
C006780,CHRNB4
C006780,CNOT1
C006780,CPT1A
C006780,CREB1
C006780,CREBBP
C006780,CTSD
C006780,CYP1A1
C006780,CYP3A4
C006780,DHX30
C006780,DNMT1
C006780,DNMT3B
C006780,DRD2
C006780,DRD3
C006780,EGFR
C006780,EP300
C006780,ESR1
C006780,ESR1.L
C006780,ESR2
C006780,ESR2A
C006780,ESR2B
C006780,ESR2.L
C006780,ESRRG
C006780,ESRRGA
C006780,EZH2
C006780,FASN
C006780,FOS
C006780,GCN1
C006780,GJA1
C006780,GLUD2
C006780,GNA12
C006780,GNAQ
C006780,GPER1
C006780,GREB1
C006780,GSN
C006780,HELZ2
C006780,HMOX1
C006780,HNF1B
C006780,HOTAIR
C006780,HOXA10
C006780,HOXB9
C006780,HOXC6
C006780,HR
C006780,HSD11B2
C006780,HSP90AA5P
C006780,IL12A
C006780,IL12B
C006780,IL1A
C006780,IL4
C006780,ILK
C006780,ITGB1
C006780,ITGB3
C006780,ITGB3BP
C006780,ITIH5
C006780,ITPR1
C006780,JMJD1C
C006780,JUND
C006780,KAT5
C006780,KIFC1
C006780,KMT2C
C006780,KMT2D
C006780,KRAS
C006780,KRT72
C006780,KRT85
C006780,LANCL1
C006780,LCOR
C006780,MAP4K3
C006780,MECP2
C006780,MED1
C006780,MED25
C006780,MGMT
C006780,MTA1
C006780,MYBPH
C006780,MYZAP
C006780,NAPA
C006780,NAT2
C006780,NCOA1
C006780,NCOA2
C006780,NCOA3
C006780,NCOA4
C006780,NCOA6
C006780,NCOR1
C006780,NCOR2
C006780,NELFB
C006780,NFATC3
C006780,NFE2L2
C006780,NFKB1
C006780,NFKBIB
C006780,NME1
C006780,NOS3
C006780,NOTCH2
C006780,NOTCH2NLA
C006780,NPY
C006780,NR0B1
C006780,NR0B2
C006780,NR1I2
C006780,NR1I3
C006780,NR3C1
C006780,NRIP1
C006780,NSD1
C006780,P4HB
C006780,PAK6
C006780,PARK7
C006780,PDIA3
C006780,PELP1
C006780,PGR
C006780,PNRC1
C006780,POLR2A
C006780,POR
C006780,POU5F1
C006780,PPARA
C006780,PPARB
C006780,PPARD
C006780,PPARG
C006780,PPARGC1A
C006780,PPP1CC
C006780,PPRC1
C006780,PRAME
C006780,PRDM2
C006780,PRKDC
C006780,PROX1
C006780,PSEN1
C006780,PSMC5
C006780,RAB11FIP1
C006780,RAB39B
C006780,RAD9A
C006780,RBL2
C006780,RELA
C006780,RORC
C006780,RXRA
C006780,RXRB
C006780,RXRG
C006780,RYR1
C006780,SCN5A
C006780,SERPINA7
C006780,SHBG
C006780,SIRT1
C006780,SLC12A5
C006780,SLC30A9
C006780,SNAI1
C006780,SOX2
C006780,SP140L
C006780,SRC
C006780,SREBF1
C006780,SST
C006780,SSTR2
C006780,STAR
C006780,TACC3
C006780,TET2
C006780,TFF1
C006780,TGFB1I1
C006780,THR
C006780,THRA
C006780,THRAA
C006780,THRB
C006780,TMEM205
C006780,TMOD2
C006780,TRERF1
C006780,TRIM24
C006780,TRIP4
C006780,TRRAP
C006780,TTR
C006780,TUBA1C
C006780,TUBA8
C006780,UBE3A
C006780,WDR5
C006780,XIAP
C006780,XRCC5
C006780,ZNHIT3
C074619,F2
C074619,MPO
D001761,ERCC1
D001761,ERCC4
D001761,GSK3B
D001761,NFKBIA
D001761,PPARG
D001761,SFTPA1
D001761,SFTPA2
D001761,SFTPD
D001761,TNF
C064509,PTAFR
C011686,DRD1
D001865,SLC25A4
C005066,TARS1
C005066,WBP4
D000069286,AR
D000069286,ATF4
D000069286,CALR
D000069286,CEBPB
D000069286,ESR1
D000069286,ESR2
D000069286,HIF1A
D000069286,HIF1AN
D000069286,HSF1
D000069286,HSPA1A
D000069286,MDM2
D000069286,NFKB1
D000069286,PGR
D000069286,PMAIP1
D000069286,PSMB5
D000069286,RELA
D000069286,THRA
D000069286,TP53
D000077300,EDN1
D000077300,EDNRA
D000077300,EDNRB
C106714,HRH3
C120565,DRD2
C120565,DRD3
C086539,EDN1
C086539,EDN3
C086539,EDNRB
C086539,NOS1
C051090,BDKRB1
C027248,OPRK1
D000068438,ADRA2A
C111827,CA2
C111827,CA3
C482793,SV2A
C072125,ADRA2A
D001971,CYP3A4
D001971,DRD2
D001971,HTR7
C083806,CHRM1
C083806,CHRM2
C083806,CHRM3
C083806,CHRM4
C083806,GLRA1
D003994,ABCC2
D003994,ATF2
D003994,CREB1
D003994,CREBBP
D003994,CTBP1
D003994,CTBP2
D003994,JUN
D003994,KAT2A
D003994,NR5A1
D003994,SOD2
D003994,STAR
D019819,AR
D019819,NR3C1
D019819,PGR
D019819,PPARA
D019819,RXRA
D019819,SLC51A
D019819,SLC51B
C022777,AR
C022777,CYCS
C022777,HSPB1
D002045,HRH1
D002045,KCNE1
D002045,KCNQ1
D002046,ADRB1
D002046,ADRB3
D002047,OPRD1
D002047,OPRK1
D002047,OPRL1
D002047,OPRM1
D002064,GNRHR
D002065,ADRA1A
D002065,ADRA1D
D002065,HTR1A
D002069,DRD2
D019328,ABCC1
D019328,GAPDH
D019328,GCLC
D019328,GCLM
D019328,NFKB1
D019328,RELA
D002077,OPRK1
D002077,OPRM1
D002078,ADRB2
D002083,AR
D002083,CBR1
D002083,ESR1
D002083,ESR2
D002083,FOS
D002083,HMOX1
D002083,JUN
D002083,MAF
D002083,NFE2L2
D002083,NQO1
D002083,PGR
D002083,SOD3
D002084,AR
D002084,CYP2B4
D002084,NR1I3
C006863,CNR1
C006863,NR1I3
D002087,AHR
D002087,CCNA1
D002087,CFTR
D002087,CXCL8
D002087,CYP1A1
D002087,HSPA8
D002087,IL12A
D002087,IL12B
D002087,IL1B
D002087,IL6
D002087,MECP2
D002087,TNF
D020148,CHD4
D020148,CYP1A1
D020148,HDAC1
D020148,HDAC6
D020148,KAT5
D020148,OGT
D020148,SRSF2
D002090,KCNH1
C030669,PTGDR
C083877,OPRD1
C487049,VDR
D000077465,DRD1
D000077465,DRD2
D000077465,HTR2B
D019256,ABCB1
D019256,ACO1
D019256,ADORA1
D019256,AR
D019256,CCND1
D019256,CDC20
D019256,CDC27
D019256,CDH1
D019256,CREB1
D019256,CTNNA1
D019256,CTNNB1
D019256,CYP2A5
D019256,DDIT3
D019256,E2F1
D019256,EGFR
D019256,ERG
D019256,ERN1
D019256,ESR1
D019256,GCLM
D019256,GFAP
D019256,HIF1A
D019256,HMOX1
D019256,HSF1
D019256,IDH2
D019256,JUN
D019256,KEAP1
D019256,KLF4
D019256,LOX
D019256,MAD2L1
D019256,MT2
D019256,MT2A
D019256,MTF1
D019256,MYC
D019256,NAT1
D019256,NAT2
D019256,NCOA2
D019256,NECTIN2
D019256,NFE2L2
D019256,NQO1
D019256,NR5A1
D019256,PML
D019256,PPARG
D019256,PPP2CA
D019256,RHOA
D019256,SIRT1
D019256,SLC5A1
D019256,SLC5A2
D019256,SOD1
D019256,SP1
D019256,SP110
D019256,SP3
D019256,SRC
D019256,STAR
D019256,STAT3
D019256,TCF4
D019256,TP53
D019256,TP63
D019256,TP73
D019256,TXNRD1
D019256,VDR
D019256,VWF
D019256,XBP1
C028337,CAT
C040048,SNCA
C055494,CCNE1
C055494,CDK2
C055494,NFKB1
C055494,RELA
D002110,ADORA1
D002110,ADORA2A
D002110,ALB
D002110,CCND1
D002110,CDC25C
D002110,CDK4
D002110,CYP1A2
D002110,DRD2
D002110,NISCH
D002110,RYR1
D002110,SLCO1D1
D002110,YWHAQ
C025741,ALB
D002112,BNIP3
D002112,CD247
D002112,CD28
D002112,CD3D
D002112,CD3E
D002112,CD3G
D002112,MAP1LC3B
D002112,SOD1
D002112,TNF
D002112,VDR
C055085,NR1I3
C055085,VDR
C058636,CALCA
D002117,BGLAP
D002117,CAMP
D002117,CD14
D002117,CD247
D002117,CD28
D002117,CD3D
D002117,CD3E
D002117,CD3G
D002117,CDH1
D002117,CDK4
D002117,CDKN1B
D002117,COMT
D002117,CREBBP
D002117,CTNNB1
D002117,CYP1A1
D002117,CYP24A1
D002117,CYP3A4
D002117,CYP7A1
D002117,EGFR
D002117,EP300
D002117,GC
D002117,HNF4A
D002117,HOXA10
D002117,ITGAM
D002117,LRP5
D002117,MAP3K5
D002117,MAPK1
D002117,MAPK3
D002117,MED1
D002117,MZF1
D002117,NCOA1
D002117,NCOA2
D002117,NCOA3
D002117,NCOR1
D002117,NCOR2
D002117,PPARGC1A
D002117,RUNX2
D002117,RXRA
D002117,SLC30A10
D002117,SOD1
D002117,SPP1
D002117,TF
D002117,TNPO1
D002117,TRPV6
D002117,TXNIP
D002117,VDR
D002117,VDRA
D002117,VDRALPHA
D002117,VDRB
D002118,ADGRL1
D002118,ADGRL2
D002118,ADRA1A
D002118,ADRA1B
D002118,ADRA1D
D002118,ADRA2A
D002118,ADRA2B
D002118,ADRA2C
D002118,ADRB2
D002118,AGO2
D002118,ALG2
D002118,ALOX5
D002118,ALPP
D002118,ANXA2
D002118,ANXA5
D002118,AOC1
D002118,ATP2A1
D002118,AVP
D002118,AVPR1A
D002118,BDKRB1
D002118,BDKRB2
D002118,BMP4
D002118,CACNA1C
D002118,CACNA2D4
D002118,CACNB3
D002118,CALM1
D002118,CASR
D002118,CAV1
D002118,CDC42
D002118,CHRM1
D002118,CHRNA7
D002118,CHRNB2
D002118,CNR1
D002118,CP
D002118,CXCL10
