GeneSymbol,DiseaseID,InferenceScore
EEF2,MESH:D009362,1
EEF2,MESH:D010003,1
EEF2,MESH:D012008,1
EEFSEC,MESH:D029424,1
EEIG2,MESH:D008106,1
EFEMP1,MESH:D000230,1
EFEMP1,MESH:D001943,1
EFEMP1,MESH:D002277,1
EFEMP1,MESH:D015179,1
EFEMP1,MESH:D008175,1
EFEMP1,MESH:D015674,1
EFEMP1,MESH:D008325,1
EFEMP1,MESH:D000086002,1
EFEMP1,MESH:D010190,1
EFEMP2,MESH:D011471,1
EFHC1,MESH:D004832,1
EFHC1,MESH:D020190,1
EFHD1,MESH:D012468,1
EFL1,MESH:D005910,1
EFNA1,MESH:D001943,1
EFNA5,MESH:D015427,1
EFNB1,MESH:D007249,1
EFNB1,MESH:D009765,1
EFNB2,MESH:D008113,1
EFNB2,MESH:C562992,1
EFNB2,MESH:D008175,1
EFNB2,MESH:D011230,1
EFNB2,MESH:D015427,1
EGF,MESH:D000230,1
EGF,MESH:D001171,1
EGF,MESH:D001321,1
EGF,MESH:D001943,1
EGF,MESH:D006528,1
EGF,MESH:D002471,1
EGF,MESH:D002972,1
EGF,MESH:D003872,1
EGF,MESH:D018450,1
EGF,MESH:D005909,1
EGF,MESH:D007674,1
EGF,MESH:D008106,1
EGF,MESH:D008679,1
EGF,MESH:D009361,1
EGF,MESH:D009362,1
EGF,MESH:D011230,1
EGF,MESH:D011471,1
EGF,MESH:D011658,1
EGF,MESH:D015427,1
EGF,MESH:D013276,1
EGF,MESH:D014947,1
EGFR,MESH:D058186,1
EGFR,MESH:D000230,1
EGFR,MESH:D000077192,1
EGFR,MESH:D011125,1
EGFR,MESH:D018268,1
EGFR,MESH:D001169,1
EGFR,MESH:D001943,1
EGFR,MESH:D002277,1
EGFR,MESH:D006528,1
EGFR,MESH:D002289,1
EGFR,MESH:D002294,1
EGFR,MESH:D002311,1
EGFR,MESH:D018281,1
EGFR,MESH:D003110,1
EGFR,MESH:D015179,1
EGFR,MESH:D019465,1
EGFR,MESH:D003872,1
EGFR,MESH:D003924,1
EGFR,MESH:D018450,1
EGFR,MESH:D004715,1
EGFR,MESH:D004938,1
EGFR,MESH:D000077277,1
EGFR,MESH:D005706,1
EGFR,MESH:D005909,1
EGFR,MESH:D006258,1
EGFR,MESH:D007333,1
EGFR,MESH:D007889,1
EGFR,MESH:D008175,1
EGFR,MESH:D015674,1
EGFR,MESH:D008325,1
EGFR,MESH:D008654,1
EGFR,MESH:D000086002,1
EGFR,MESH:D009303,1
EGFR,MESH:D009361,1
EGFR,MESH:D009362,1
EGFR,MESH:D009364,1
EGFR,MESH:D012516,1
EGFR,MESH:D010051,1
EGFR,MESH:D010190,1
EGFR,MESH:D010212,1
EGFR,MESH:D011471,1
EGFR,MESH:D012004,1
EGFR,MESH:D055752,1
EGFR,MESH:D013274,1
EGFR,MESH:D001749,1
EGFR,MESH:D002583,1
EGLN1,MESH:D020258,1
EGLN3,MESH:D008113,1
EGR1,MESH:D001171,1
EGR1,MESH:D001327,1
EGR1,MESH:D002545,1
EGR1,MESH:D006528,1
EGR1,MESH:D002761,1
EGR1,MESH:D002779,1
EGR1,MESH:D002780,1
EGR1,MESH:D019970,1
EGR1,MESH:D006869,1
EGR1,MESH:D000860,1
EGR1,MESH:D007249,1
EGR1,MESH:D007511,1
EGR1,MESH:D008175,1
EGR1,MESH:D008654,1
EGR1,MESH:D011014,1
EGR1,MESH:D011471,1
EGR1,MESH:D015427,1
EGR2,MESH:D001321,1
EGR2,MESH:D006528,1
EGR2,MESH:D015417,1
EGR2,MESH:D017202,1
EGR2,MESH:D015518,1
EGR2,MESH:D012512,1
EGR3,MESH:D001259,1
EHBP1,MESH:D011471,1
EHD3,MESH:D006528,1
EHD3,MESH:D015470,1
EHF,MESH:D011471,1
EHHADH,MESH:D005198,1
EHHADH,MESH:D011471,1
EHHADH,MESH:D019966,1
EHMT1,MESH:D008527,1
EHMT1,MESH:D054198,1
EHMT2,MESH:D000077216,1
EHMT2,MESH:D002471,1
EHMT2,MESH:D019457,1
EHMT2,MESH:D019970,1
EHMT2,MESH:D007246,1
EHMT2,MESH:D015470,1
EHMT2,MESH:D008175,1
EHMT2,MESH:D009362,1
EHMT2,MESH:D054198,1
EHMT2,MESH:D054243,1
EI24,MESH:D011471,1
EID1,MESH:D008654,1
EIF1AD,MESH:D008545,1
EIF1AX,MESH:D009362,1
EIF1AX,MESH:C536494,1
EIF2A,MESH:D017202,1
EIF2A,MESH:D015427,1
EIF2AK1,MESH:D000743,1
EIF2AK1,MESH:D056486,1
EIF2AK1,MESH:D065626,1
EIF2AK1,MESH:D012128,1
EIF2AK1,MESH:D013163,1
EIF2AK2,MESH:D007251,1
EIF2AK2,MESH:D011471,1
EIF2AK2,MESH:D013226,1
EIF2AK3,MESH:D017202,1
EIF2AK3,MESH:D013226,1
EIF2AK3,MESH:D013494,1
EIF2AK4,MESH:D006201,1
EIF2AK4,MESH:D006976,1
EIF2AK4,MESH:D007154,1
EIF2AK4,MESH:D009135,1
EIF2B1,MESH:D000077192,1
EIF2B1,MESH:D004195,1
EIF2B4,MESH:D000077192,1
EIF2B5,MESH:D000077192,1
EIF2S1,MESH:D000544,1
EIF2S1,MESH:D003072,1
EIF2S1,MESH:D009410,1
EIF2S1,MESH:D012516,1
EIF2S1,MESH:D013226,1
EIF2S2,MESH:D001943,1
EIF3A,MESH:D011471,1
EIF3B,MESH:D015658,1
EIF3D,MESH:D011225,1
EIF3E,MESH:D000077192,1
EIF3E,MESH:D004195,1
EIF3EA,MESH:D019465,1
EIF3H,MESH:D006528,1
EIF3H,MESH:D015179,1
EIF3H,MESH:D011471,1
EIF3I,MESH:D002471,1
EIF3I,MESH:D003110,1
EIF4A1,MESH:D015658,1
EIF4A2,MESH:D009362,1
EIF4E,MESH:D001321,1
EIF4E,MESH:D020522,1
EIF4E,MESH:D009361,1
EIF4E3,MESH:D008106,1
EIF4EBP1,MESH:D015658,1
EIF4EBP1,MESH:D007249,1
EIF4EBP1,MESH:D007680,1
EIF4EBP1,MESH:D015470,1
EIF4EBP1,MESH:D020522,1
EIF4EBP1,MESH:D011230,1
EIF4EBP2,MESH:D056486,1
EIF4G1,MESH:D001321,1
EIF5,MESH:D012559,1
EIF5A,MESH:D002277,1
EIF5A,MESH:D007627,1
EIF5A,MESH:D015674,1
EIF5A,MESH:D008325,1
EIF6,MESH:D001943,1
EIF6,MESH:D015658,1
EIPR1,MESH:D019966,1
ELAC2,MESH:D011471,1
ELANE,MESH:D009503,1
ELAVL1,MESH:D004715,1
ELAVL2,MESH:D055752,1
ELAVL3,MESH:D011085,1
ELF2,MESH:D001171,1
ELF3,MESH:D001661,1
ELF3,MESH:D055370,1
ELK3,MESH:D001943,1
ELK3,MESH:D054144,1
ELMO1,MESH:D003928,1
ELMO1,MESH:D013262,1
ELN,MESH:D006548,1
ELN,MESH:D006973,1
ELN,MESH:D017202,1
ELN,MESH:D029424,1
ELN,MESH:D011656,1
ELN,MESH:D011658,1
ELOC,MESH:D002292,1
ELOVL2,MESH:D007248,1
ELOVL5,MESH:D008106,1
ELOVL5,MESH:D020754,1
ELOVL6,MESH:D006333,1
ELP1,MESH:D001943,1
ELP1,MESH:D008527,1
ELP1,MESH:D009361,1
ELP2,MESH:D008607,1
ELP3,MESH:D001943,1
ELP3,MESH:D004195,1
ELP3,MESH:D009361,1
ELP3,MESH:D009362,1
ELP4,MESH:D046152,1
EMB,MESH:D017449,1
EMB,MESH:D008106,1
EMG1,MESH:D015658,1
EML4,MESH:D000077192,1
EML4,MESH:D001932,1
EML4,MESH:D002289,1
EML4,MESH:D009362,1
EMP1,MESH:D000022,1
EMP1,MESH:D008106,1
EMP1,MESH:D011471,1
EMP3,MESH:D011471,1
EMSY,MESH:D001943,1
EMSY,MESH:D003876,1
EMSY,MESH:D011085,1
EMX2,MESH:D052776,1
EMX2,MESH:D008175,1
EN1,MESH:D009361,1
EN1,MESH:D009422,1
EN1,MESH:D012468,1
EN2,MESH:D000067877,1
EN2,MESH:D001321,1
EN2,MESH:D013651,1
ENAH,MESH:D015470,1
ENC1,MESH:D008106,1
ENG,MESH:D003550,1
ENO1,MESH:D054058,1
ENO1,MESH:D000230,1
ENO1,MESH:D000077192,1
ENO1,MESH:D000544,1
ENO1,MESH:D001172,1
ENO1,MESH:D001943,1
ENO1,MESH:D002277,1
ENO1,MESH:D006528,1
ENO1,MESH:D002289,1
ENO1,MESH:D002294,1
ENO1,MESH:D056486,1
ENO1,MESH:D004195,1
ENO1,MESH:D020345,1
ENO1,MESH:D004938,1
ENO1,MESH:D007248,1
ENO1,MESH:D015674,1
ENO1,MESH:D008325,1
ENO1,MESH:D009062,1
ENO1,MESH:D009361,1
ENO1,MESH:D010003,1
ENO1,MESH:D010024,1
ENO1,MESH:D013274,1
ENO2,MESH:D002289,1
ENO2,MESH:D002471,1
ENO2,MESH:D015470,1
ENO2,MESH:D020961,1
ENO2,MESH:D008114,1
ENO2,MESH:D009374,1
ENO2,MESH:D010300,1
ENO2,MESH:D001749,1
ENO3,MESH:D008107,1
ENO4,MESH:D007248,1
ENOX2,MESH:D000086002,1
ENOX2,MESH:D009369,1
ENPEP,MESH:D003928,1
ENPEP,MESH:D008106,1
ENPP1,MESH:C537440,1
ENPP1,MESH:D003924,1
ENPP1,MESH:D004715,1
ENPP1,MESH:D009765,1
ENPP2,MESH:D001724,1
ENPP2,MESH:D006505,1
ENPP2,MESH:D008106,1
ENPP2,MESH:D009362,1
ENPP2,MESH:D013964,1
ENPP5,MESH:D011471,1
ENSA,MESH:D017202,1
ENTPD1,MESH:D008607,1
ENTPD2,MESH:D008105,1
ENTPD6,MESH:D009765,1
ENTPD6,MESH:D018239,1
EOMES,MESH:D001008,1
EOMES,MESH:D003110,1
EOMES,MESH:C535650,1
EOMES,MESH:D001749,1
EP300,MESH:D000077192,1
EP300,MESH:D001943,1
EP300,MESH:D002294,1
EP300,MESH:D002295,1
EP300,MESH:D015179,1
EP300,MESH:D019465,1
EP300,MESH:D016889,1
EP300,MESH:D000077277,1
EP300,MESH:D016399,1
EP300,MESH:D008545,1
EP300,MESH:D009765,1
EP300,MESH:D055752,1
EP300,MESH:D013262,1
EP300,MESH:D001749,1
EPAS1,MESH:D063646,1
EPAS1,MESH:D006528,1
EPAS1,MESH:D002292,1
EPAS1,MESH:D002471,1
EPAS1,MESH:D002869,1
EPAS1,MESH:D018450,1
EPAS1,MESH:D009361,1
EPB41,MESH:D008545,1
EPB41L2,MESH:D008106,1
EPB41L3,MESH:D001943,1
EPC2,MESH:D003924,1
EPCAM,MESH:D002277,1
EPCAM,MESH:D003123,1
EPCAM,MESH:D008106,1
EPCAM,MESH:D015674,1
EPCAM,MESH:D008325,1
EPCAM,MESH:D010051,1
EPCAM,MESH:D010190,1
EPCAM,MESH:D011471,1
EPDR1,MESH:D015812,1
EPG5,MESH:D009202,1
EPG5,MESH:D017496,1
EPG5,MESH:D007153,1
EPHA1,MESH:D000544,1
EPHA1,MESH:D015179,1
EPHA2,MESH:D018450,1
EPHA2,MESH:D009369,1
EPHA3,MESH:D001281,1
EPHA7,MESH:D064420,1
EPHA7,MESH:D006470,1
EPHA7,MESH:D055752,1
EPHB2,MESH:D004806,1
EPHB4,MESH:D001943,1
EPHX1,MESH:D000014,1
EPHX1,MESH:D055371,1
EPHX1,MESH:D019969,1
EPHX1,MESH:D002277,1
EPHX1,MESH:D006528,1
EPHX1,MESH:D056486,1
EPHX1,MESH:D005334,1
EPHX1,MESH:D015470,1
EPHX1,MESH:D008175,1
EPHX1,MESH:D008223,1
EPHX1,MESH:D008228,1
EPHX1,MESH:D015674,1
EPHX1,MESH:D008325,1
EPHX1,MESH:D000086002,1
EPHX1,MESH:D048629,1
EPHX1,MESH:D009101,1
EPHX1,MESH:D017202,1
EPHX1,MESH:D054198,1
EPHX1,MESH:D011225,1
EPHX1,MESH:D011471,1
EPHX1,MESH:D029424,1
EPHX1,MESH:D011656,1
EPHX1,MESH:D012878,1
EPHX2,MESH:D058186,1
EPHX2,MESH:D000067877,1
EPHX2,MESH:D064420,1
EPHX2,MESH:D006333,1
EPHX2,MESH:D017202,1
EPHX2,MESH:D015428,1
EPHX2,MESH:D012559,1
EPHX2,MESH:D018487,1
EPHX3,MESH:D008545,1
EPHX3,MESH:D013274,1
EPM2A,MESH:D020191,1
EPN3,MESH:D054144,1
EPO,MESH:D058186,1
EPO,MESH:D000740,1
EPO,MESH:D000743,1
EPO,MESH:D017086,1
EPO,MESH:D001930,1
EPO,MESH:D002114,1
EPO,MESH:D009202,1
EPO,MESH:D002493,1
EPO,MESH:D003072,1
EPO,MESH:D003324,1
EPO,MESH:D004681,1
EPO,MESH:D005221,1
EPO,MESH:D006331,1
EPO,MESH:D006345,1
EPO,MESH:D006463,1
EPO,MESH:D065630,1
EPO,MESH:D006973,1
EPO,MESH:D007249,1
EPO,MESH:D007674,1
EPO,MESH:D007676,1
EPO,MESH:D008545,1
EPO,MESH:D048629,1
EPO,MESH:D009190,1
EPO,MESH:D009203,1
EPO,MESH:D009361,1
EPO,MESH:D009362,1
EPO,MESH:D009410,1
EPO,MESH:D019636,1
EPO,MESH:D010198,1
EPO,MESH:D010257,1
EPO,MESH:D011041,1
EPO,MESH:D011115,1
EPO,MESH:D011655,1
EPO,MESH:D051437,1
EPO,MESH:D012513,1
EPO,MESH:D012770,1
EPO,MESH:D013226,1
EPO,MESH:D013276,1
EPO,MESH:D017180,1
EPO,MESH:D013921,1
EPO,MESH:D013927,1
EPO,MESH:D013964,1
EPO,MESH:D014511,1
EPO,MESH:D014652,1
EPO,MESH:D020246,1
EPO,MESH:D014693,1
EPO,MESH:D015431,1
EPOR,MESH:D001943,1
EPOR,MESH:D008545,1
EPOR,MESH:D009361,1
EPOR,MESH:D009362,1
EPOR,MESH:D009410,1
EPOR,MESH:D011086,1
EPOR,MESH:D013964,1
EPS8,MESH:D009361,1
EPS8L3,MESH:D006528,1
EPS8L3,MESH:D011471,1
ERAP1,MESH:D001528,1
ERAP1,MESH:D006973,1
ERAP1,MESH:D008106,1
ERAP1,MESH:D011565,1
ERAP1,MESH:D013167,1
ERAP2,MESH:D003424,1
ERBB2,MESH:D000230,1
ERBB2,MESH:D001943,1
ERBB2,MESH:D063646,1
ERBB2,MESH:D002280,1
ERBB2,MESH:D018270,1
ERBB2,MESH:D000077216,1
ERBB2,MESH:D002292,1
ERBB2,MESH:D018281,1
ERBB2,MESH:D003110,1
ERBB2,MESH:D004195,1
ERBB2,MESH:D018450,1
ERBB2,MESH:D004938,1
ERBB2,MESH:D005706,1
ERBB2,MESH:D005770,1
ERBB2,MESH:D005910,1
ERBB2,MESH:D008175,1
ERBB2,MESH:D008207,1
ERBB2,MESH:D015674,1
ERBB2,MESH:D008325,1
ERBB2,MESH:D008527,1
ERBB2,MESH:D000077274,1
ERBB2,MESH:D009362,1
ERBB2,MESH:D009364,1
ERBB2,MESH:D009374,1
ERBB2,MESH:D010051,1
ERBB2,MESH:D010212,1
ERBB2,MESH:D011471,1
ERBB2,MESH:D012008,1
ERBB2,MESH:D013274,1
ERBB2,MESH:D001749,1
ERBB3,MESH:D001943,1
ERBB3,MESH:D018450,1
ERBB3,MESH:D005706,1
ERBB3,MESH:D008175,1
ERBB3,MESH:D000077274,1
ERBB3,MESH:D009362,1
ERBB3,MESH:D011471,1
ERBB3,MESH:D012008,1
ERBB4,MESH:D000690,1
ERBB4,MESH:D001281,1
ERBB4,MESH:D005706,1
ERBB4,MESH:D008545,1
ERBB4,MESH:D012878,1
ERCC1,MESH:D000077192,1
ERCC1,MESH:D020261,1
ERCC1,MESH:D002289,1
ERCC1,MESH:D002869,1
ERCC1,MESH:D008175,1
ERCC1,MESH:D008545,1
ERCC1,MESH:D000077274,1
ERCC1,MESH:D009362,1
ERCC1,MESH:D009369,1
ERCC1,MESH:D009373,1
ERCC1,MESH:D010523,1
ERCC1,MESH:D013274,1
ERCC1,MESH:D013736,1
ERCC1,MESH:D002583,1
ERCC2,MESH:D002294,1
ERCC2,MESH:D015179,1
ERCC2,MESH:D011471,1
ERCC2,MESH:D012868,1
ERCC2,MESH:D012871,1
ERCC2,MESH:D012878,1
ERCC2,MESH:D013274,1
ERCC2,MESH:D013471,1
ERCC2,MESH:D001749,1
ERCC3,MESH:D020261,1
ERCC3,MESH:D010523,1
ERCC4,MESH:D020261,1
ERCC4,MESH:D048629,1
ERCC4,MESH:D009362,1
ERCC4,MESH:D009373,1
ERCC4,MESH:D010523,1
ERCC4,MESH:D012008,1
ERCC4,MESH:D013736,1
ERCC4,MESH:D001749,1
ERCC6,MESH:D019588,1
ERCC6,MESH:D002386,1
ERCC6,MESH:D003057,1
ERCC6,MESH:D019465,1
ERCC6,MESH:D006130,1
ERCC6,MESH:D034381,1
ERCC6,MESH:D008175,1
ERCC6,MESH:D008268,1
ERCC6,MESH:D008831,1
ERCC6,MESH:D008850,1
ERCC6,MESH:D011596,1
ERCC6L2,MESH:D000690,1
ERCC8,MESH:D003057,1
EREG,MESH:D010051,1
ERF,MESH:D019465,1
ERF,MESH:D011471,1
ERG,MESH:D007938,1
ERG,MESH:D015470,1
ERG,MESH:D009385,1
ERG,MESH:D054198,1
ERG,MESH:D011471,1
ERGIC3,MESH:D002289,1
ERGIC3,MESH:D008175,1
ERGIC3,MESH:D009374,1
ERGIC3,MESH:D011230,1
ERLEC1,MESH:D056486,1
ERLEC1,MESH:D002779,1
ERLIN2,MESH:D008607,1
ERN1,MESH:D056486,1
ERN1,MESH:D004681,1
ERN1,MESH:D004827,1
ERN1,MESH:D008106,1
ERN1,MESH:D009103,1
ERP29,MESH:D000077192,1
ERP29,MESH:D006528,1
ERP29,MESH:D009362,1
ERP29,MESH:D011471,1
ERP44,MESH:D011471,1
ERRFI1,MESH:D002471,1
ERRFI1,MESH:D004715,1
ERRFI1,MESH:D011085,1
ESAM,MESH:D012559,1
ESCO2,MESH:D007680,1
ESD,MESH:D000860,1
ESD,MESH:D010003,1
ESM1,MESH:D006528,1
ESM1,MESH:D008113,1
ESPL1,MESH:D002295,1
ESPL1,MESH:D012468,1
ESPL1,MESH:D001749,1
ESPN,MESH:D003638,1
ESPN,MESH:D015837,1
ESR1,MESH:D000230,1
ESR1,MESH:D000544,1
ESR1,MESH:D001254,1
ESR1,MESH:D050197,1
ESR1,MESH:D001847,1
ESR1,MESH:D001851,1
ESR1,MESH:D001943,1
ESR1,MESH:D002277,1
ESR1,MESH:D006528,1
ESR1,MESH:D002471,1
ESR1,MESH:D003324,1
ESR1,MESH:D004195,1
ESR1,MESH:D018450,1
ESR1,MESH:D016889,1
ESR1,MESH:D052776,1
ESR1,MESH:D005262,1
ESR1,MESH:D005921,1
ESR1,MESH:D054990,1
ESR1,MESH:D007247,1
ESR1,MESH:D007248,1
ESR1,MESH:D007889,1
ESR1,MESH:D007938,1
ESR1,MESH:D008113,1
ESR1,MESH:D008114,1
ESR1,MESH:D008175,1
ESR1,MESH:D015674,1
ESR1,MESH:D008325,1
ESR1,MESH:D008654,1
ESR1,MESH:D008881,1
ESR1,MESH:D028361,1
ESR1,MESH:D059352,1
ESR1,MESH:D009203,1
ESR1,MESH:D009361,1
ESR1,MESH:D009362,1
ESR1,MESH:D009364,1
ESR1,MESH:D009447,1
ESR1,MESH:D009765,1
ESR1,MESH:D009845,1
ESR1,MESH:D019048,1
ESR1,MESH:D011471,1
ESR1,MESH:D011605,1
ESR1,MESH:D001749,1
ESR2,MESH:D000230,1
ESR2,MESH:D001145,1
ESR2,MESH:D001254,1
ESR2,MESH:D001281,1
ESR2,MESH:D001943,1
ESR2,MESH:D002277,1
ESR2,MESH:D002295,1
ESR2,MESH:D019970,1
ESR2,MESH:D015179,1
ESR2,MESH:D003324,1
ESR2,MESH:D003327,1
ESR2,MESH:D016889,1
ESR2,MESH:D004715,1
ESR2,MESH:D007247,1
ESR2,MESH:D015674,1
ESR2,MESH:D008325,1
ESR2,MESH:D008527,1
ESR2,MESH:D019048,1
ESR2,MESH:D011471,1
ESR2,MESH:D001749,1
ESRRA,MESH:D000690,1
ESRRA,MESH:D001943,1
ESRRA,MESH:D003921,1
ESRRA,MESH:D018450,1
ESRRA,MESH:D008659,1
ESRRA,MESH:D009374,1
ESRRA,MESH:D012516,1
ETAA1,MESH:D010190,1
ETFA,MESH:D006528,1
ETFA,MESH:D010003,1
ETFDH,MESH:D008659,1
ETFDH,MESH:D009765,1
ETNK1,MESH:D001171,1
ETS1,MESH:D002446,1
ETS1,MESH:D003924,1
ETS1,MESH:D008180,1
ETS1,MESH:D015427,1
ETS2,MESH:D001943,1
ETS2,MESH:D019465,1
ETS2,MESH:D017449,1
ETS2,MESH:D009410,1
ETV1,MESH:D015179,1
ETV1,MESH:D009385,1
ETV1,MESH:D011471,1
ETV3,MESH:D011471,1
ETV4,MESH:D001943,1
ETV4,MESH:D009362,1
ETV4,MESH:D009385,1
ETV4,MESH:D011471,1
ETV5,MESH:D009385,1
ETV5,MESH:D011471,1
ETV6,MESH:D001171,1
ETV6,MESH:D019337,1
ETV6,MESH:D015470,1
ETV6,MESH:D015452,1
ETV6,MESH:D054198,1
ETV6,MESH:D019966,1
ETV6,MESH:D013921,1
EVL,MESH:D001943,1
EVL,MESH:D015179,1
EWSR1,MESH:D009385,1
EWSR1,MESH:D018242,1
EWSR1,MESH:D011471,1
EWSR1,MESH:D012512,1
EXO1,MESH:D001943,1
EXO1,MESH:D006528,1
EXO1,MESH:D015179,1
EXOSC2,MESH:D008113,1
EXOSC2,MESH:D011230,1
EXOSC5,MESH:D018450,1
EXOSC5,MESH:D013274,1
EXPH5,MESH:D004820,1
EXT1,MESH:D001321,1
EXT1,MESH:D002813,1
EXTL1,MESH:D008106,1
EY,MESH:D005124,1
EYA1,MESH:D000013,1
EYA1,MESH:D019465,1
EYA1,MESH:D006330,1
EYA4,MESH:D015179,1
EYS,MESH:D012174,1
EZH2,MESH:D001943,1
EZH2,MESH:D006528,1
EZH2,MESH:D002471,1
EZH2,MESH:D019457,1
EZH2,MESH:D016889,1
EZH2,MESH:D054429,1
EZH2,MESH:D008224,1
EZH2,MESH:D016403,1
EZH2,MESH:D009190,1
EZH2,MESH:D012516,1
EZH2,MESH:D055728,1
EZH2,MESH:D011471,1
EZH2,MESH:D015430,1
EZR,MESH:D002277,1
EZR,MESH:D008106,1
EZR,MESH:D015674,1
EZR,MESH:D008325,1
EZR,MESH:D009362,1
EZR,MESH:D010003,1
EZR,MESH:D011471,1
F02C9.2,MESH:D007246,1
F08F1.4,MESH:D007246,1
F08G2.7,MESH:D020964,1
F10,MESH:D001778,1
F10,MESH:D013927,1
F11,MESH:D006973,1
F12,MESH:D054179,1
F12,MESH:D056828,1
F12,MESH:D006973,1
F12,MESH:D008114,1
F12,MESH:D013923,1
F13A1,MESH:D017449,1
F13A1,MESH:D009203,1
F13A1,MESH:D019851,1
F13A1,MESH:D020246,1
F13B,MESH:D020246,1
F13H8.2,MESH:D007246,1
F18G5.1,MESH:D020964,1
F2,MESH:D000544,1
F2,MESH:D001172,1
F2,MESH:D001778,1
F2,MESH:D002545,1
F2,MESH:D006528,1
F2,MESH:D004211,1
F2,MESH:D005234,1
F2,MESH:D006470,1
F2,MESH:D006984,1
F2,MESH:D020244,1
F2,MESH:D000083242,1
F2,MESH:D008103,1
F2,MESH:D017093,1
F2,MESH:D065666,1
F2,MESH:D009203,1
F2,MESH:D009401,1
F2,MESH:D009410,1
F2,MESH:D065626,1
F2,MESH:D009765,1
F2,MESH:D012559,1
F2,MESH:D012851,1
F2,MESH:D017445,1
F2,MESH:D020521,1
F2,MESH:D013923,1
F2,MESH:D019851,1
F2,MESH:D013927,1
F2,MESH:D054556,1
F2,MESH:D020246,1
F2R,MESH:D005234,1
F2R,MESH:D006505,1
F2R,MESH:D007249,1
F2R,MESH:D008103,1
F2R,MESH:D008106,1
F2R,MESH:D009374,1
F2R,MESH:D013274,1
F2RL1,MESH:D005759,1
F2RL1,MESH:D007249,1
F2RL1,MESH:D008545,1
F2RL1,MESH:D017202,1
F2RL1,MESH:D011537,1
F2RL3,MESH:D056486,1
F2RL3,MESH:D002779,1
F3,MESH:D001943,1
F3,MESH:D056486,1
F3,MESH:D004211,1
F3,MESH:D015473,1
F3,MESH:D008103,1
F3,MESH:D017202,1
F3,MESH:D009404,1
F3,MESH:D011697,1
F3,MESH:D013927,1
F3,MESH:D020246,1
F32D8.8,MESH:D007246,1
F38H4.3,MESH:D007246,1
F44D12.6,MESH:D003643,1
F44D12.6,MESH:D007246,1
F46G10.1,MESH:D020964,1
F47B10.4,MESH:D007246,1
F49C5.7,MESH:D007246,1
F5,MESH:D011125,1
F5,MESH:D001778,1
F5,MESH:D002545,1
F5,MESH:D006502,1
F5,MESH:D003110,1
F5,MESH:D000083242,1
F5,MESH:D008103,1
F5,MESH:D065666,1
F5,MESH:D009203,1
F5,MESH:D012170,1
F5,MESH:D020225,1
F5,MESH:D020521,1
F5,MESH:D013923,1
F5,MESH:D013927,1
F5,MESH:D054556,1
F5,MESH:D020246,1
F53E10.1,MESH:D007246,1
F54D10.7,MESH:D007246,1
F54G2.1,MESH:D000860,1
F56C9.10,MESH:D007246,1
F7,MESH:D002543,1
F7,MESH:D004195,1
F7,MESH:D004211,1
F7,MESH:D006417,1
F7,MESH:D006470,1
F7,MESH:D006474,1
F7,MESH:D020300,1
F7,MESH:D017114,1
F7,MESH:D009203,1
F7,MESH:D011183,1
F7,MESH:D013923,1
F7,MESH:D020246,1
F8,MESH:D001327,1
F8,MESH:D000086382,1
F8,MESH:D006467,1
F8,MESH:D019851,1
F8,MESH:D020246,1
F9,MESH:D006467,1
F9,MESH:D000086002,1
F9,MESH:D013927,1
FAAH,MESH:D006816,1
FAAH,MESH:D009765,1
FAAH,MESH:D011248,1
FAAH,MESH:D012640,1
FAAH,MESH:D019966,1
FAAH,MESH:D013375,1
FAAH2,MESH:D002292,1
FABP1,MESH:D007676,1
FABP1,MESH:D007683,1
FABP1,MESH:D017114,1
FABP2,MESH:D008106,1
FABP3,MESH:D009135,1
FABP3,MESH:D009336,1
FABP4,MESH:D002277,1
FABP4,MESH:D003877,1
FABP4,MESH:D007674,1
FABP4,MESH:D015674,1
FABP4,MESH:D008325,1
FABP5,MESH:D006528,1
FABP5,MESH:D017202,1
FABP7,MESH:D001943,1
FABP7,MESH:D008106,1
FADD,MESH:D019465,1
FADD,MESH:D006319,1
FADD,MESH:D009362,1
FADS1,MESH:D056486,1
FADS1,MESH:D015179,1
FADS1,MESH:D013274,1
FADS2,MESH:D001714,1
FADS2,MESH:D056486,1
FADS2,MESH:D015179,1
FAF2,MESH:D011471,1
FAH,MESH:D020176,1
FAHD1,MESH:D008106,1
FAM107A,MESH:D005910,1
FAM111B,MESH:D006528,1
FAM111B,MESH:D002292,1
FAM134B,MESH:D006528,1
FAM13A,MESH:D054990,1
FAM13A,MESH:D029424,1
FAM13A,MESH:D011658,1
FAM167B,MESH:D008106,1
FAM168A,MESH:D018450,1
FAM168A,MESH:D013274,1
FAM180A,MESH:D006528,1
FAM180A,MESH:D004715,1
FAM184A,MESH:D019966,1
FAM184B,MESH:D019966,1
FAM20A,MESH:D001171,1
FAM210A,MESH:D050723,1
FAM234A,MESH:D003924,1
FAM3D,MESH:D012559,1
FAM43A,MESH:D008106,1
FAM65C,MESH:D006528,1
FAM66C,MESH:D002471,1
FAM66C,MESH:D018281,1
FAM66C,MESH:D009361,1
FAM72B,MESH:D006528,1
FAM83A,MESH:D018450,1
FAM83A,MESH:D009361,1
FAM83A,MESH:D010051,1
FAM83D,MESH:D006528,1
FAM83H,MESH:D019465,1
FAM89A,MESH:D008106,1
FANCA,MESH:D005199,1
FANCA,MESH:D006946,1
